"","date","session","location","room","time","title","link"
"2141","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","8:00AM","Critical Windows in Chinook Salmon Development: Differential Sensitivity to Warming and Hypoxia during Development and Long-Term Effects of Developmental Exposure","https://afstws2019.org/sessions/climate-change-across-the-salmon-life-cycle/39219"
"2142","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","8:20AM","Climate Change, Fry Emergence Timing and Subsequent Variation in Chinook Salmon Life History","https://afstws2019.org/sessions/climate-change-across-the-salmon-life-cycle/39471"
"2143","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","8:40AM","Evaluation of a Potential Growth Thermal Index of Juvenile Atlantic Salmon (Salmo salar) in Canadian Rivers","https://afstws2019.org/sessions/climate-change-across-the-salmon-life-cycle/40222"
"2144","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","9:00AM","The Ricker Model and Size-Dependent Survival Emerge from a Framework of Juveniles Growing through a Field of Gape-Limited Predators","https://afstws2019.org/sessions/climate-change-across-the-salmon-life-cycle/40588"
"2145","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","9:20AM","Exploring the Potential for Freshwater Carry-over Effects and Their Interaction with Climate Change in Steelhead Trout","https://afstws2019.org/sessions/climate-change-across-the-salmon-life-cycle/36209"
"2146","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","09:40AM","Break",""
"2147","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","1:10PM","Size-Dependent Estuary Use in Juvenile Coho Salmon: Implications for Linkages across Life Stages","https://afstws2019.org/sessions/climate-change-across-the-salmon-life-cycle/36785"
"2148","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","1:30PM","Linking Ecosystem Change, Growth, and Survival of Penobscot River Atlantic Salmon","https://afstws2019.org/sessions/climate-change-across-the-salmon-life-cycle/40303"
"2149","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","1:50PM","Climate Change Effects on Juvenile Chinook Salmon Migratory Phenotypes","https://afstws2019.org/sessions/climate-change-across-the-salmon-life-cycle/40657"
"2150","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","2:10PM","Phenological Mismatch, Carryover Effects, and Marine Survival in a Wild Steelhead Trout Population","https://afstws2019.org/sessions/climate-change-across-the-salmon-life-cycle/35705"
"2151","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","2:30PM","Direct and Carryover Effects of Freshwater, Marine and Fish Conditions on Juvenile, Ocean, and Adult Survival of Snake River Chinook Salmon","https://afstws2019.org/sessions/climate-change-across-the-salmon-life-cycle/40481"
"2152","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","2:50PM","Refreshment Break",""
"2153","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","3:20PM","Effects of Warming Climate and Competition in the Ocean for Life-Histories of Pacific Salmon","https://afstws2019.org/sessions/climate-change-across-the-salmon-life-cycle/40045"
"2154","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","3:40PM","Early-Season Reproductive Failure of Chinook Salmon: Limited Behavioral Plasticity in Warming Rivers?","https://afstws2019.org/sessions/climate-change-across-the-salmon-life-cycle/40273"
"2155","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","4:00PM","Multi-Species Regime Shifts in Productivity of Anadromous Pacific Salmonids in a Small Watershed","https://afstws2019.org/sessions/climate-change-across-the-salmon-life-cycle/39925"
"2156","October 3, 2019","Climate Change Across the Salmon Life-Cycle (hosted by AFS)","Atlantis"," Grand Ballroom 1","4:20PM","Integrating Salmon Life-Cycle Observations to Improve Predictions of Future Salmon Productivity Under Changing Climate Conditions","https://afstws2019.org/sessions/climate-change-across-the-salmon-life-cycle/39629"
"2157","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","8:00AM","Introductory Remarks","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/41662"
"2158","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","8:20AM","If You Build It, They May Come: Linking Ecological Outcomes to Physical Characteristics in Restored Habitats.","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/38362"
"2159","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","8:40AM","Response of Estuarine Fish Biomass to Large-Scale Restoration in the Penobscot River, Maine.","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/40441"
"2160","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","9:00AM","Resolving the Challenge of Assessing Biological Success","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/39651"
"2161","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","9:20AM","Restoration Mediated Secondary Contact Leads to Introgression of Alewife Ecotypes Separated By a Colonial-Era Dam","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/38669"
"2162","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","09:40AM","Break",""
"2163","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","1:10PM","Quantifying Habitat Complexity to Estimate Changes to Salmon Productivity","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/39976"
"2164","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","1:30PM","Isotopes and Fish Eyes: New Tools to Track Population-Level Benefits of Floodplains for Chinook Salmon","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/39329"
"2165","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","1:50PM","Juvenile Chinook Salmon Rearing and Growth after Habitat Restoration on Two San Joaquin River Tributaries","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/39771"
"2166","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","2:10PM","Juvenile Chinook Salmon Growth across a Diversity of Habitats in California’s Central Valley","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/39561"
"2167","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","2:30PM","Evaluating the Role of Environmental Flows on Juvenile Salmon Life History Diversity, Growth, and Survival","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/40686"
"2168","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","2:50PM","Refreshment Break",""
"2169","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","3:20PM","Rolling Stones: The Impact of High Flow Events on Channel Morphology and the Benthic Community in the Owens River Gorge","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/39994"
"2170","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","3:40PM","Ontogenetic Effects of Flow Variability in a High-Desert Stream","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/38466"
"2171","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","4:00PM","Off Channel Food Production As a Tool to Support Chinook Salmon Rearing: Simulation Based on a Long-Term Data Set","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/35680"
"2172","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","4:20PM","Quantifying Restoration Benefits with the Wyoming Stream Quantification Tool","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/40635"
"2173","October 3, 2019","Novel Tools and Approaches to Measuring Restoration Benefits for Native Fishes (hosted by AFS)","Atlantis"," Grand Ballroom 5","4:40PM","Streamflow and Juvenile Salmonid Habitat Availability at Six Rehabilitation Sites on the Trinity River, California 2008-2017.","https://afstws2019.org/sessions/novel-tools-and-approaches-to-measuring-restoration-benefits-for-native-fishes/37924"
"2174","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","8:00AM","Introductory Remarks","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/40884"
"2175","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","8:20AM","Frequency of Safety and Harassment Type Violations and the Factors That Impede Disclosure","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/36617"
"2176","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","8:40AM","A Contract Provider’s Role in a Fisheries Observer Program: Employer, Coach, Referee, Friend, Foe, and Sometimes Mom.","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/39045"
"2177","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","9:00AM","How to Succeed in Supporting Observers in a Complex, Remote Job: The Vital Role of an Observer Liaison","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/38732"
"2178","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","9:20AM","Fishing Vessel Captain’s Role in Ensuring a Safe and Secure Work Environment for Observers","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/40071"
"2179","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","09:40AM","Break",""
"2180","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","1:10PM","Fostering Workplace Relations at Sea","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/39453"
"2181","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","1:30PM","Observer Harassment: Civil Enforcement Case Studies","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/40486"
"2182","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","1:50PM","Improving Safety for Observers in the Port of Dutch Harbor, Alaska","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/38531"
"2183","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","2:10PM","Using Safety at Sea to Improve Observer Recruitment and Retention","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/40653"
"2184","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","2:30PM","But We Were Just Inspected! An Observer’s Perspective on Safety Compliance Aboard Alaska’s Partial Coverage Fleet","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/40238"
"2185","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","2:50PM","Refreshment Break",""
"2186","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","3:20PM","Safety Is No Accident. An Enforcement – Fisheries Observer Relationship in the Southeastern United States","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/38776"
"2187","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","3:40PM","The Effect of Perceptual Biases on Fishery Observers","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/38625"
"2188","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","4:00PM","An Observer Provider’s Perspective: Leveraging Our Relationships with Our Observers, the Vessels We Cover, and NMFS to Prevent and Curtail Observer Harassment and Safety Concerns in Real Time","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/38847"
"2189","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","4:20PM","The Three Legged Stool of Risk Reduction: A Multidimensional and Collaborative Approach to Educating Suitable Targets, Involving Capable Guardians, and Deterring Likely Offenders.","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/36620"
"2190","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","4:40PM","Panel Discussion","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/40885"
"2191","October 3, 2019","Collaboration to Ensure a Safe and Secure Work Environment for Observers (hosted by AFS)","RSCC"," A19","5:00PM","Concluding Remarks","https://afstws2019.org/sessions/collaboration-to-ensure-a-safe-and-secure-work-environment-for-observers/40886"
"2192","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","8:00AM","Introductory Remarks","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/41663"
"2193","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","8:20AM","Focusing on Values: Decision Analysis As a Conceptual Framework for Integration of Genetic and Demographic Considerations in Conservation Translocations","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/38235"
"2194","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","8:40AM","Community-Level Consequences of Conservation Translocations","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/39088"
"2195","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","9:00AM","Reintroduction of Wolves and Wild Boar in a Context of Faunal Abundance","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/36635"
"2196","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","9:20AM","Need for a Paradigm Shift in the Genetic Management of Fragmented Populations","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/39286"
"2197","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","09:40AM","Break",""
"2198","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","1:10PM","A Curse of Few Migrants? Genomic Sweeps, Inbreeding Depression, and Extinction","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/40595"
"2199","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","1:30PM","Targeting Translocations with Genomic Data: A Case Study in the Arkansas Darter","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/38814"
"2200","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","1:50PM","Parturition Synchrony, Sire Structure, and Calf Survival in a Translocated Ungulate Population","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/37675"
"2201","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","2:10PM","The Importance of Developing a Mechanistic Understanding of Population Persistence to Inform Conservation Translocation","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/39265"
"2202","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","2:30PM","Experimental Tests of Genetic Rescue in Imperiled Salmonid Populations","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/39474"
"2203","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","2:50PM","Refreshment Break",""
"2204","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","3:20PM","Impact of Captive-Bred and Wild Allegheny Woodrat Translocations in Indiana and New Jersey","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/38882"
"2205","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","3:40PM","Conserving Trout Populations That Have a History of Translocation Efforts, and Exhibit Genetic Drift and Isolation","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/40072"
"2206","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","4:00PM","The Reintroduction of Columbian Sharp-Tailed Grouse to Nevada and Implications for Restoring Lekking Grouse with Translocation","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/40461"
"2207","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","4:20PM","Translocations to Enhance Redundancy of Endangered Humpback Chub in Grand Canyon","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/39935"
"2208","October 3, 2019","The 3 R’s of Fish and Wildlife Translocations: Rescue, Reinforcement, and Reintroduction","RSCC"," C1","4:40PM","Evaluating Success of a Western Pearlshell Mussel Relocation in the Lake Tahoe Basin","https://afstws2019.org/sessions/the-3-rs-of-fish-and-wildlife-translocations-rescue-reinforcement-and-reintroduction/38938"
"2209","October 3, 2019","Case Studies of Ecosystem-based Management Implementation","RSCC"," A13","8:00AM","Characterizing and Comparing U.S. Marine Fisheries Ecosystems: Successful Factors in Moving Toward Ecosystem-Based Fisheries Management","https://afstws2019.org/sessions/case-studies-of-ecosystem-based-management-implementation/39080"
"2210","October 3, 2019","Case Studies of Ecosystem-based Management Implementation","RSCC"," A13","8:20AM","Marine Ecosystem Service Values and Valuation in the U.S.","https://afstws2019.org/sessions/case-studies-of-ecosystem-based-management-implementation/39258"
"2211","October 3, 2019","Case Studies of Ecosystem-based Management Implementation","RSCC"," A13","8:40AM","Regional Research Needs for Coastal Marine Ecosystem-Based Management: Messages from the Practitioners","https://afstws2019.org/sessions/case-studies-of-ecosystem-based-management-implementation/39267"
"2212","October 3, 2019","Case Studies of Ecosystem-based Management Implementation","RSCC"," A13","9:00AM","Implementing Ecosystem-Based Fisheries Management (EBFM)","https://afstws2019.org/sessions/case-studies-of-ecosystem-based-management-implementation/39454"
"2213","October 3, 2019","Case Studies of Ecosystem-based Management Implementation","RSCC"," A13","9:20AM","Evidence for Ecosystem Overfishing in U.S. Marine Ecosystems","https://afstws2019.org/sessions/case-studies-of-ecosystem-based-management-implementation/39598"
"2214","October 3, 2019","Case Studies of Ecosystem-based Management Implementation","RSCC"," A13","09:40AM","Break",""
"2215","October 3, 2019","Case Studies of Ecosystem-based Management Implementation","RSCC"," A13","1:10PM","The EBM in the North Atlantic – Concepts Check, Mandates Check, Tools Check, Implementation..?","https://afstws2019.org/sessions/case-studies-of-ecosystem-based-management-implementation/39685"
"2216","October 3, 2019","Case Studies of Ecosystem-based Management Implementation","RSCC"," A13","1:30PM","150 Blue Whales Worth of Carp and Counting: Ecosystem Response to a Carp Removal on an Unprecedented Scale","https://afstws2019.org/sessions/case-studies-of-ecosystem-based-management-implementation/39887"
"2217","October 3, 2019","Case Studies of Ecosystem-based Management Implementation","RSCC"," A13","1:50PM","Restoring the Kootenai Basin – a Tribal Approach to Ecosystem-Based Management","https://afstws2019.org/sessions/case-studies-of-ecosystem-based-management-implementation/39937"
"2218","October 3, 2019","Case Studies of Ecosystem-based Management Implementation","RSCC"," A13","2:10PM","Fishery Functional Group Management","https://afstws2019.org/sessions/case-studies-of-ecosystem-based-management-implementation/40271"
"2219","October 3, 2019","Case Studies of Ecosystem-based Management Implementation","RSCC"," A13","2:30PM","The Eastern Maine Coastal Current Collaboative: Building a Regional Network and Research Framework to Support EBFM","https://afstws2019.org/sessions/case-studies-of-ecosystem-based-management-implementation/40276"
"2220","October 3, 2019","Case Studies of Ecosystem-based Management Implementation","RSCC"," A13","2:50PM","Refreshment Break",""
"2221","October 3, 2019","Case Studies of Ecosystem-based Management Implementation","RSCC"," A13","3:20PM","An Ecosystem Model to Facilitate Ecosystem-Based Management of Atlantic Menhaden","https://afstws2019.org/sessions/case-studies-of-ecosystem-based-management-implementation/40416"
"2222","October 3, 2019","Case Studies of Ecosystem-based Management Implementation","RSCC"," A13","3:40PM","Explicitly Accounting for Temporal Variability within the Context of Ecosystem-Based Fisheries Management for the Gulf of Mexico Living Marine Resources from 1986-2013","https://afstws2019.org/sessions/case-studies-of-ecosystem-based-management-implementation/40482"
"2223","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","8:00AM","Introduction to the Symposium on the Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/40410"
"2224","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","8:20AM","Estimating Vital Rates and Movement Using Autonomous PIT Tag Antennas: A Design and Analysis Framework","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/40586"
"2225","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","8:40AM","Antennas Antennas Here and There, Antennas Antennas Everywhere: Can They Help Us Estimate Population Abundance of Fish?","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/39385"
"2226","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","9:00AM","Multiple PIT Antenna Arrays in a Mark-Recapture Framework: Modelling Stage-Specific Survival and Abundance of the Complete Anadromous Salmonid Life Cycle","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/35985"
"2227","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","9:20AM","Combining Mark-Recapture and PIT Antenna Detection Data to Assess Ecological Drivers of Spawning in an Endangered Desert Fish","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/39249"
"2228","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","09:40AM","Break",""
"2229","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","1:10PM","Estimating Parameters of the Sicklefin Redhorse (Moxostoma sp.) Population in Georgia","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/37113"
"2230","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","1:30PM","Razorback Sucker Movement: River-Reservior Exchanges and Experimental Translocations","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/35785"
"2231","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","1:50PM","Movement of Stream Salmonids during and after a Snowmelt Period","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/38664"
"2232","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","2:10PM","Use of a Network of Autonomous Pit Arrays to Study Movement Behaviors of Sympatric Salmonids across an Un-Fragmented Watershed","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/40228"
"2233","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","2:30PM","Linking Fish Movements to Tidal Dynamics in a Brackish Tidal Wetland","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/40458"
"2234","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","2:50PM","Refreshment Break",""
"2235","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","3:20PM","Individual Variation in Reproductive Success of Bluehead Chub (Nocomis leptocephalus) Revealed By PIT Antenna and Genetic Parentage","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/39543"
"2236","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","3:40PM","We Ain’t Afraid of No Ghosts: Ghost Tag Dynamics and Classification of Mobile PIT Tag Antenna Detections","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/39276"
"2237","October 3, 2019","Use of Autonomous PIT Tag Antennas for Modeling Vital Rates and Movement (hosted by AFS)","RSCC"," A11","4:00PM","The Confounding Influence of Ghost PIT Tags When Interpreting Autonomous Antenna Detections","https://afstws2019.org/sessions/use-of-autonomous-pit-tag-antennas-for-modeling-vital-rates-and-movement/39384"
